user_id,email,gender,age,country,credit_card,membership,register_date,last_updated
u1927,u1927@gmail.com,F,41,China,FALSE,FALSE,42:00.0,59:46.1
u1928,u1928@gmail.com,F,45,China,TRUE,FALSE,28:00.0,59:46.1
u1929,u1929@gmail.com,F,40,U.S.A,FALSE,FALSE,56:00.0,59:46.1
u1930,u1930@gmail.com,F,62,HongKong/HK,TRUE,TRUE,42:00.0,59:46.1
u1931,u1931@gmail.com,F,42,HongKong/HK,TRUE,FALSE,48:00.0,59:46.2
u1932,u1932@gmail.com,F,29,HongKong/HK,TRUE,FALSE,47:00.0,59:46.2
u1933,u1933@gmail.com,F,51,China,TRUE,FALSE,18:00.0,59:46.2
u1934,u1934@gmail.com,F,34,U.S.A,TRUE,FALSE,37:00.0,59:46.2
u1935,u1935@gmail.com,F,36,Saudi,TRUE,FALSE,41:00.0,59:46.2
u1936,u1936@gmail.com,F,52,U.S.A,TRUE,FALSE,23:00.0,59:46.2
u1937,u1937@gmail.com,F,42,Saudi,TRUE,FALSE,31:00.0,59:46.2
u1938,u1938@gmail.com,F,49,U.S.A,TRUE,FALSE,52:00.0,59:46.2
u1939,u1939@gmail.com,F,37,Iran/Qatar,FALSE,FALSE,51:00.0,59:46.2
u1940,u1940@gmail.com,F,33,HongKong/HK,TRUE,FALSE,45:00.0,59:46.2
u1941,u1941@gmail.com,F,62,China,TRUE,FALSE,57:00.0,59:46.2
u1942,u1942@gmail.com,F,49,Saudi,TRUE,FALSE,46:00.0,59:46.2
u1943,u1943@gmail.com,F,24,U.S.A,FALSE,FALSE,25:00.0,59:46.2
u1944,u1944@gmail.com,F,56,China,FALSE,FALSE,21:00.0,59:46.2
u1945,u1945@gmail.com,F,44,U.S.A,TRUE,FALSE,34:00.0,59:46.2
u1946,u1946@gmail.com,F,34,China,TRUE,TRUE,43:00.0,59:46.2
u1947,u1947@gmail.com,F,24,U.S.A,TRUE,TRUE,35:00.0,59:46.2
u1948,u1948@gmail.com,F,42,HongKong/HK,TRUE,TRUE,45:00.0,59:46.2
u1949,u1949@gmail.com,F,44,HongKong/HK,TRUE,FALSE,44:00.0,59:46.2
u1950,u1950@gmail.com,F,39,Iran/Qatar,TRUE,FALSE,52:00.0,59:46.2
u1951,u1951@gmail.com,M,40,U.S.A,TRUE,TRUE,54:00.0,59:46.3
u1952,u1952@gmail.com,F,58,U.S.A,FALSE,FALSE,53:00.0,59:46.3
u1953,u1953@gmail.com,F,43,U.S.A,FALSE,FALSE,43:00.0,59:46.3
u1954,u1954@gmail.com,F,18,China,FALSE,FALSE,36:00.0,59:46.3
u1955,u1955@gmail.com,F,27,Saudi,TRUE,FALSE,58:00.0,59:46.3
u1956,u1956@gmail.com,F,36,U.S.A,FALSE,FALSE,29:00.0,59:46.3
u1957,u1957@gmail.com,F,36,Saudi,TRUE,FALSE,59:00.0,59:46.3
u1958,u1958@gmail.com,F,48,China,TRUE,FALSE,37:00.0,59:46.3
u1959,u1959@gmail.com,F,38,China,TRUE,FALSE,56:00.0,59:46.3
u1960,u1960@gmail.com,F,16,Vietnam,FALSE,FALSE,18:00.0,59:46.3
u1961,u1961@gmail.com,F,35,HongKong/HK,TRUE,FALSE,42:00.0,59:46.3
u1962,u1962@gmail.com,F,45,U.S.A,FALSE,FALSE,16:00.0,59:46.3
u1963,u1963@gmail.com,F,46,China,FALSE,FALSE,31:00.0,59:46.3
u1964,u1964@gmail.com,F,22,U.S.A,TRUE,FALSE,19:00.0,59:46.3
u1965,u1965@gmail.com,M,47,Vietnam,TRUE,TRUE,57:00.0,59:46.3
u1966,u1966@gmail.com,F,43,China,TRUE,FALSE,17:00.0,59:46.3
u1967,u1967@gmail.com,F,48,China,FALSE,FALSE,39:00.0,59:46.3
u1968,u1968@gmail.com,F,32,HongKong/HK,TRUE,FALSE,55:00.0,59:46.3
u1969,u1969@gmail.com,F,44,Vietnam,TRUE,TRUE,35:00.0,59:46.3
u1970,u1970@gmail.com,F,44,HongKong/HK,TRUE,FALSE,21:00.0,59:46.3
u1971,u1971@gmail.com,F,28,China,FALSE,FALSE,15:00.0,59:46.4
u1972,u1972@gmail.com,F,31,Saudi,TRUE,FALSE,38:00.0,59:46.4
u1973,u1973@gmail.com,F,23,HongKong/HK,TRUE,FALSE,37:00.0,59:46.4
u1974,u1974@gmail.com,F,29,China,TRUE,FALSE,23:00.0,59:46.4
u1975,u1975@gmail.com,F,33,China,TRUE,FALSE,25:00.0,59:46.4
u1976,u1976@gmail.com,F,51,Vietnam,TRUE,FALSE,18:00.0,59:46.4
u1977,u1977@gmail.com,F,26,U.S.A,TRUE,FALSE,23:00.0,59:46.4
u1978,u1978@gmail.com,F,41,Saudi,TRUE,TRUE,33:00.0,59:46.4
u1979,u1979@gmail.com,F,45,U.S.A,FALSE,FALSE,52:00.0,59:46.4
u1980,u1980@gmail.com,F,41,U.S.A,FALSE,FALSE,17:00.0,59:46.4
u1981,u1981@gmail.com,F,30,Saudi,FALSE,FALSE,22:00.0,59:46.4
u1982,u1982@gmail.com,F,33,HongKong/HK,TRUE,FALSE,17:00.0,59:46.4
u1983,u1983@gmail.com,M,32,HongKong/HK,TRUE,FALSE,59:00.0,59:46.4
u1984,u1984@gmail.com,F,52,China,TRUE,FALSE,57:00.0,59:46.4
u1985,u1985@gmail.com,F,46,HongKong/HK,FALSE,FALSE,39:00.0,59:46.4
u1986,u1986@gmail.com,F,46,U.S.A,TRUE,FALSE,26:00.0,59:46.4
u1987,u1987@gmail.com,F,28,China,FALSE,FALSE,39:00.0,59:46.4
u1988,u1988@gmail.com,F,48,HongKong/HK,TRUE,FALSE,47:00.0,59:46.4
u1989,u1989@gmail.com,F,42,Saudi,TRUE,FALSE,48:00.0,59:46.4
u1990,u1990@gmail.com,F,53,HongKong/HK,TRUE,FALSE,55:00.0,59:46.4
u1991,u1991@gmail.com,F,31,Saudi,TRUE,FALSE,26:00.0,59:46.4
u1992,u1992@gmail.com,F,42,Saudi,TRUE,FALSE,14:00.0,59:46.5
u1993,u1993@gmail.com,F,31,U.S.A,TRUE,FALSE,39:00.0,59:46.5
u1994,u1994@gmail.com,F,47,HongKong/HK,TRUE,FALSE,52:00.0,59:46.5
u1995,u1995@gmail.com,F,37,China,TRUE,FALSE,57:00.0,59:46.5
u1996,u1996@gmail.com,F,25,Iran/Qatar,TRUE,FALSE,13:00.0,59:46.5
u1997,u1997@gmail.com,F,39,China,FALSE,FALSE,46:00.0,59:46.5
u1998,u1998@gmail.com,F,27,China,TRUE,FALSE,49:00.0,59:46.5
u1999,u1999@gmail.com,F,35,U.S.A,FALSE,FALSE,13:00.0,59:46.5
u2000,u2000@gmail.com,F,42,U.S.A,TRUE,FALSE,52:00.0,59:46.5
